name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Rayon-438821,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Blue & White ,0.2,438821,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","438821-(4).jpg, 438821-(2).jpg, 438821-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 438821",no ,in_stock,Published
Printed Rayon-436321,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Light Yellow ,0.2,436321,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","436321-(4).jpg, 436321-(2).jpg, 436321-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 436321 , Pineapple print",no ,in_stock,Published
Printed Rayon-437121,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Light Pink ,0.2,437121,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","437121-(4).jpg, 437121-(2).jpg, 437121-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 437121 , floral print",no ,in_stock,Published
Printed Rayon-436821,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Dark Blue ,0.2,436821,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","436821-(4).jpg, 436821-(2).jpg, 436821-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 436821 , floral print ",no ,in_stock,Published
Printed Rayon-437321,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Multicolour ,0.2,437321,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","437321-(4).jpg, 437321-(2).jpg, 437321-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 437321 , floral print",no ,in_stock,Published
Printed Rayon-438421,Printed Rayon ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose ,Multicolour ,0.2,438421,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","438421-(4).jpg, 438421-(2).jpg, 438421-(3).jpg","printed rayon  fabric, rayon fabric rayon prints, printd rayon, viscose print, printed viscose, fabric for kurtis, fabric for tops, fabric for kurtas, fabric for shirts, fabric for tunic fabric for blouses, fabric for skirts, fabric for dresses, fabric for gowns, fabric for kids wear, fabric for kids dresses, 438421 , floral print",no ,in_stock,Published
Printed Cotton Cambric-6817217,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Olive Green ,0.2,6817217,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","6817217-(4).jpg, 6817217-(2).jpg, 6817217-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 6817217  ",no ,in_stock,Published
Printed Cotton Flex-2143819,Cotton Flex,Plain ,44 Inches ,"Lightweight & soft/ Used for making dresses, kurtis, blouses, suits, ethnics, blouses etc.
",85% Cotton 15% Flex ,Off White ,0.2,2143819,190 Per Meter ,190,cotton>cotton-blends | latest-fabrics | spring-summer,"Cotton Flex printed fabric, used for making kurta, shirts, skirts, tops, kurits, dresses, home fursnishing items and for upholstery.","Cotton Flex printed fabric, made from blend of cotton and flex on plain weave. Cotton flex fabric made from blend of cotton and flex on plain weave. Color fastness and excellent finishing are considered some of the main features of these products.

","2143819-(4).jpg, 2143819-(2).jpg, 2143819-(3).jpg","printed cotton flex, cotton flex prints, cotton flex, printed flex, cotton flex, printed cotton, cotton prints, flex, cotton, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear 2143819 , pineapple print ",no ,in_stock,Published
Printed Cotton Cambric-6812217,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Multicolour ,0.2,6812217,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","6812217-(4).jpg, 6812217-(2).jpg, 6812217-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 6812217",no ,in_stock,Published
Printed Cotton Cambric-4171118,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,White ,0.2,4171118,170 Per Meter,170,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","4171118-(4).jpg, 4171118-(2).jpg, 4171118-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 4171118",no ,in_stock,Published
Printed Cotton Blend-6821117,Cotton Blend ,Plain ,41 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",65% Polyester 35% Cotton ,Multicolour ,0.2,6821117,320 Per Meter ,320,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","6821117-(4).jpg, 6821117-(2).jpg, 6821117-(3).jpg","printed cotton blend, cotton blend prints, cotton blend, poly cotton prints, printed poly cotton,  fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 6821117",no ,in_stock,Published
Printed Cotton Cambric-2ZE62-4,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Green ,0.2,2ZE62-4,150 Per Meter ,150,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","2ZE62-4-(4).jpg, 2ZE62-4-(2).jpg, 2ZE62-4-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 2ZE62 , floral print ",no ,in_stock,Published
Printed Cotton Gauze-2ZE62-5,Cotton Gauze ,Plain ,42 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,White ,0.2,2ZE62-5,150 Per Meter ,150,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton gauze is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton gauze is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","2ZE62-5-(4).jpg, 2ZE62-5-(2).jpg, 2ZE62-5-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 2ZE62-2",no ,in_stock,Published
Printed Cotton Cambric-111462,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Pink ,0.2,111462,150 Per Meter ,150,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","111462-(4).jpg, 111462-(2).jpg, 111462-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 111462 , floral print",no ,in_stock,Published
Printed Cotton Cambric-4208818,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Multicolour ,0.2,4208818,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","4208818-(4).jpg, 4208818-(2).jpg, 4208818-(3).jpg","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 4208818 , floral print",no ,in_stock,Published
Printed Cotton Cambric-2ZE62-6,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.
",100% Cotton ,Multicolour ,0.2,2ZE62-6,150 Per Meter ,150,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","2ZE62-6-(4).jpg, 2ZE62-6-(2).jpg, 2ZE62-6-(3).jpg, 2ZE62-6-(5)","printed cotton cambric, cotton prints, printed cotton, cotton, cotton cambric prints, printed cotton cambric, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 2ZE62-3",no ,in_stock,Published
Printed Swiss Cotton-6818917,Swiss Cotton ,Plain ,44 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, ethnics, suits etc.
",100% Cotton ,Multicolour ,0.2,6818917,690 Per Meter ,690,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Swiss Cotton Printed fabric used for making dresses like shirts, skirts, tops, kurtis, cushions, raprons, palazos etc.","Swiss cotton refers to fabric that is produced in Switzerland and it is finest cotton fibre. It is soft and nice fabric. The cotton is imported forom the finest sources in the world and then expertly processed to produce a high quality product

","6818917-(4).jpg, 6818917-(2).jpg, 6818917-(3).jpg","printed swiss cotton, swiss cotton, swiss cotton prints, fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, fine cotton, 6818917",no ,in_stock,Published
Printed Cotton Voile-212303,Cotton Voile ,Plain ,44 Inches ,"Lightweight & semi sheer/ Suitable for making dresses, tops, kurti, blouses, scarves and more.
",100% Cotton ,White ,0.2,212303,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.","Printed cotton voile fabric is a plain weave cotton based fabric. Cotton Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commly used for making or designing dresses.

","212303-(4).jpg, 212303-(2).jpg, 212303-(3).jpg","printed cotton voile, cotton voile prints, cotton voile, printed cotton, printed voile, voile prints,  fabric for kurtis, fabric for suits, fabric for kurtas, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for ethnic wear, fabric for trousers, fabric for kids wear, 212303",no ,in_stock,Published
Cotton Dobby Fabric-4279319,Cotton Dobby,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurta, tops, kurti, blouses, scarves, quilts covers, soft furnishing and more.",100% Cotton ,Off White ,0.15,4279319,150 Per Meter ,150,cotton>dobby-and-jacquard | latest-fabrics | trending-fabrics | spring-summer,"Cotton dobby fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, kaftan, quilts covers and more.","Cotton dobby fabric is a cotton based dobby weave fabric. Dobby is a woven fabric produced on the dobby loom, characterised by small geometric patterns and extra texture in the cloth. Commonly used for making dresses and for home furnishing.","4279319-(4).jpg, 4279319-(2).jpg, 4279319-(3).jpg","cottons, cotton fabrics, cotton dobby fabrics, cotton dobby, dobbies, fabric for kurta, fabric for dresses, fabric ofr ethnics, fabric for home furnishing, fabric for cushions, off white, 4279319",no ,in_stock,Published
