name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Georgette Lurex Stripes-2354519,Georgette Lurex Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making dresses, kurti, kurta, tops, palazzo, kaftan, saree, dupatta and more.",90% Viscose 10% Lurex ,Black    ,0.2,2354519,150 Per Meter ,150,rayons-modals>solids-and-dyeds | latest-fabrics | spring-summer,"Georgette lurex stripes fabrics, suitable for making dresses, skirts, flare dresses, sarees, dupatta, frill dresses, tops and more.","Georgette lurex stripes fabric is a plain weave viscose base georgette fabric. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch.","2354519-(4).jpg, 2354519-(2).jpg, 2354519-(3).jpg","viscose georgette lurex sripes, georgette lurex stripes, lurex stripes, stripes, lurex, fabric for kurtis, fabric for sarees, fabric for duapttas, fabric for tops, fabric for blouses, fabric for kurtas, fabric for scarvas, fabric for skirts, fabric for palazzo, fabric for dresses, silver lurex stripes, 2354519",no ,in_stock,Published
Printed Cotton Poplin-2197420 ,Cotton Poplin ,Plain ,42 Inches ,"Lightweight & soft/ Suitable for mens shirts, dresses, suits, tops, kurti, tops, skirts and more.",100% Cotton ,Multicolour,0.2,2197420,220 Per Meter ,220,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton poplin suitable for making shirts, dresses, skirts, tops, kurti, blouses, kids wear, bed coverings and more.","Printed cotton poplin fabric is a cotton based fabric formed on plain weave. Poplin, also called tabinet (or tabbinet), is a strong fabric in a plain weave. Being a plain under/over weave, if the weft and warp threads are of the same material and size, the effect is a plain woven surface with no ribbing.","2197420-(4).jpg, 2197420-(2).jpg, 2197420-(3).jpg","printed cotton poplin, cotton poplin prints, printed fabric, printed cotton, cotton poplin, printed poplin, fabric for shirts, fabric for tops, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, shirting fabric, fabric for kaftans, fabric for palazzos, animal print, animal skin print, cheetah print, 2197420 ",no ,in_stock,Published
Printed Cotton Voile-2314618,Cotton Voile ,Plain ,42 Inches ,"Lightweight & semi sheer/ Suitable for making dresses, tops, kurti, blouses, scarves and more.",100% Cotton ,Multicolour,0.2,2314618,140 Per Meter ,140,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.","Printed cotton voile fabric is a plain weave cotton based fabric. Cotton Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commly used for making or designing dresses.","2314618-(4).jpg, 2314618-(2).jpg, 2314618-(3).jpg, 2314618-(5).jpg","Printed cotton voile, cotton voile prints, cotton voil prints, printed cotton voil, cotton voile, voile prints, fabric for kurtis, fabric for sarees, fabric for tops, fabric for blouses, fabric for kurtas, fabric for kaftans, fabric for skirts, fabric for dresses, fabric for sacrves, fabric for kids wear, 2314618",no ,in_stock,Published
Printed Cotton Cambric-6816917,Cotton Cambric ,Plain ,42 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,6816917,180 Per Meter ,180,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","6816917-(4).jpg, 6816917-(2).jpg, 6816917-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cotton cambric, fabric for suits, fabric for kurtis, fabric for tops, fabric for blouses, fabric for dresses, fabric for skirts, fabric for palazzo, fabric for kaftans, fabric for kids wear, 6816917",no ,in_stock,Published
Kalamkari Prints-1110917,Cotton Cambric ,Plain ,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.2,1110917,220 Per Meter ,220,cotton>prints-cotton | prints>traditional-ethnics | latest-fabrics | spring-summer,"Kalamkari printed cotton fabric is suitable for making dresses, skirts, kurta, kurti, traditonal ethnics, ethnic wear, tops, short kurta, tops, long dresses and more.",Kalamkari printed fabric is a cotton cambric based plain weave fabric. Kalamkari painting is the best specimen of natural colour artwork. Kalamkari is an art form of hand printing or block printing normally done on cotton fabrics using only vegetable dyes or natural colours.,"1110917-(4).jpg, 1110917-(2).jpg, 1110917-(3).jpg","kalamkari prints, printed kalamkari, kalamkari, fabric for suits, fabric for kurtis, fabric for tops, fabric for blouses, fabric for  dresses, fabric for skirts, fabric for kaftans, fabric for palazzo, fabric for short kurtas, fabric for long dress, 1110917",no ,in_stock,Published
Printed Cotton Poplin-4505020,Cotton Poplin ,Plain ,56 Inches ,"Lightweight & soft/ Suitable for mens shirts, dresses, suits, tops, kurti, tops, skirts and more.",100% Cotton ,Black & White ,0.2,4505020,300 Per meter ,300,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton poplin suitable for making shirts, dresses, skirts, tops, kurti, blouses, kids wear, bed coverings and more.","Printed cotton poplin fabric is a cotton based fabric formed on plain weave. Poplin, also called tabinet (or tabbinet), is a strong fabric in a plain weave. Being a plain under/over weave, if the weft and warp threads are of the same material and size, the effect is a plain woven surface with no ribbing.","4505020-(4).jpg, 4505020-(2).jpg, 4505020-(3).jpg","printed cotton poplin, cotton poplin prints, printed fabric, printed cotton, cotton poplin, printed poplin, fabric for shirts, fabric for tops, fabric for kurtis, fabric for blouses, fabric for skirts, fabric for dresses, shirting fabric, fabric for kaftans, fabric for palazzos, check pattern, chess pattern, 4505020",no ,in_stock,Published
Cotton Chambray Dobby-2379120,Cotton Chambray Dobby ,Dobby ,54 Inches ,"Ligtweight/ Soft Feel/ Suitable for making shirts, dresses, skirts, tops, kurtis etc.",100% Cotton ,Charcoal Black ,0.2,2379120,220 Per Meter ,220,cotton>dobby-and-jacquard | latest-fabrics | trending-fabrics | spring-summer,"Cotton chambray fabric, used for making shirts, skirts, blouses, kurtis, kurta, tops, dresses etc.","Cotton chambray fabric made of 100% cotton on dobby weave. In the Chambray fabric warp fiber is dyed and the weft fiber is another colour. This weave creates a soft, faded color that resembles two toned fabric. Cotton chambray fabric used for making shirts, tops, blouses, kurtis etc.","2379120-(4).jpg, 2379120-(2).jpg, 2379120-(3).jpg","cotton chambray dobby, cotton chambray, chambray diobby, cotton dobby, chambray, cotton, dobby, fabric for kurtas, fabric for tops, fabric for shirts, fabric for skirts, fabric for dresses, fabric for blouses, fabric for kurtis, fabric for mens shirting, shirting fabric, charcoal black, 2379120",no ,in_stock,Published
Cotton Chambray Dobby-2379020,Cotton Chambray Dobby ,Dobby ,54 Inches ,"Ligtweight/ Soft Feel/ Suitable for making shirts, dresses, skirts, tops, kurtis etc.",100% Cotton ,Brown ,0.2,2379020,220 Per Meter ,220,cotton>dobby-and-jacquard | latest-fabrics | trending-fabrics | spring-summer,"Cotton chambray fabric, used for making shirts, skirts, blouses, kurtis, kurta, tops, dresses etc.","Cotton chambray fabric made of 100% cotton on dobby weave. In the Chambray fabric warp fiber is dyed and the weft fiber is another colour. This weave creates a soft, faded color that resembles two toned fabric. Cotton chambray fabric used for making shirts, tops, blouses, kurtis etc.","2379020-(4).jpg, 2379020-(2).jpg, 2379020-(3).jpg","cotton chambray dobby, cotton chambray, chambray diobby, cotton dobby, chambray, cotton, dobby, fabric for kurtas, fabric for tops, fabric for shirts, fabric for skirts, fabric for dresses, fabric for blouses, fabric for kurtis, fabric for mens shirting, shirting fabric, brown , 2379020",no ,in_stock,Published
Sequin Work Knit-2357820,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Golden On Black ,0.2,2357820,1270 Per Meter ,1270,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"2357820-(4).jpg, 2357820-(2).jpg, 2357820-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 2357820 , mirror effect sequin ",no ,in_stock,Published
Sequin Work Knit-247120,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Black On Black ,0.2,247120,1140 Per Meter ,1140,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"247120-(4).jpg, 247120-(2).jpg, 247120-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 247120",no ,in_stock,Published
Sequin Work Knit-2357520,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Black On Black ,0.2,2357520,1270 Per Meter ,1270,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"2357520-(4).jpg, 2357520-(2).jpg, 2357520-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 2357520 ",no ,in_stock,Published
Sequin Work Knit-2357620,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Bronze On Black ,0.2,2357620,1270 Per Meter ,1270,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"2357620-(4).jpg, 2357620-(2).jpg, 2357620-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 2357620 ",no ,in_stock,Published
Sequin Work Knit-2357720,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Silver On Black ,0.2,2357720,1270 Per Meter ,1270,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"2357720-(4).jpg, 2357720-(2).jpg, 2357720-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 2357720 ",no ,in_stock,Published
Sequin Work Knit-247020,Sequin Work Knit ,Knitted ,58 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, skirts, tops, designer wear, capes, designer outfits and more.",95% Polyester 5% Spandex ,Silver On Grey ,0.2,247020,1140 Per Meter ,1140,knits>poly-knits | polyester-fabrics>knits | latest-fabrics | spring-summer | autumn-winter,"Sequin knitted fabric suitable for making dresses, bodycon dresses, tops, skirts, palazzo, crop tops, evening gowns, designer wear and more.",Sequin knitted fabric is a polyester spandex blend fabric with sequin pasting on the surface of the fabric. This knitted fabric is stretchable fabric with soft feel. Commonly used for making dresses.,"247020-(4).jpg, 247020-(2).jpg, 247020-(3).jpg","kntted sequin work fabric, sequin work knit, sequin work knitted fabric, knitted fabric, sequin work, sequin work on poly lycra, lycra, sapndex, sequin, fabric for dresses, fabric for coats, fabric for western dresses, fabric for one piece dress, fabric for skits, fabric for blouses, fabric for designer wear, imported fabric, knit sequin work, 247020 ",no ,in_stock,Published
