name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Cotton Yarndyed Stripes-2542719,Cotton Yarndyed Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Off White ,0.2,2542719,190 Per Meter ,190,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2542719-(4).jpg, 2542719-(2).jpg, 2542719-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2542719",no ,in_stock,Published
Cotton Yarndyed Stripes-623219-12,Cotton Yarndyed Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,623219-12,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","623219-12-(4).jpg, 623219-12-(2).jpg, 623219-12-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 623219-12",no ,in_stock,Published
Cotton Yarndyed Stripes-327620,Cotton Yarndyed Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Grey ,0.2,327620,150 Per Meter ,150,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","327620-(4).jpg, 327620-(2).jpg, 327620-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 327620",no ,in_stock,Published
Cotton Yarndyed Stripes-2524619,Cotton Yarndyed Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Black    ,0.2,2524619,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2524619-(4).jpg, 2524619-(2).jpg, 2524619-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2524619",no ,in_stock,Published
Cotton Yarndyed Lurex Stripes -641817,Cotton Yarndyed Lurex Stripes,Plain ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",97% Cotton 3% Lurex  ,Multicolour ,0.2,641817,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","641817-(4).jpg, 641817-(2).jpg, 641817-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 641817 , lurex stripes, ",no ,in_stock,Published
Cotton Yarndyed Stripes-2525219,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Green ,0.2,2525219,220 Per Meter ,220,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2525219-(4).jpg, 2525219-(2).jpg, 2525219-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2525219",no ,in_stock,Published
Cotton Yarndyed Stripes-2206119,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,White & Blue ,0.2,2206119,190 Per Meter ,190,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2206119-(4).jpg, 2206119-(2).jpg, 2206119-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2206119",no ,in_stock,Published
Cotton Yarndyed Stripes-4510119,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,White & Blue ,0.2,4510119,170 Per Meter ,170,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","4510119-(4).jpg, 4510119-(2).jpg, 4510119-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 4510119",no ,in_stock,Published
Cotton Yarndyed Stripes-641219,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Grey & White ,0.2,641219,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","641219-(4).jpg, 641219-(2).jpg, 641219-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 641219",no ,in_stock,Published
Cotton Yarndyed Stripes-2630719,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Black & Grey ,0.2,2630719,190 Per Meter ,190,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2630719-(4).jpg, 2630719-(2).jpg, 2630719-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2630719",no ,in_stock,Published
Cotton Yarndyed Stripes-2630619,Cotton Yarndyed Stripes,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Grey & White ,0.2,2630619,190 Per Meter ,190,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed stripe fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed stripe fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","2630619-(4).jpg, 2630619-(2).jpg, 2630619-(3).jpg","yarndyed cotton stripes, cotton yarndyed stripes, cotton yarndyed, yarndyed stripes, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 2630619",no ,in_stock,Published
Cotton Viscose Stitch Dobby-242220,Cotton Viscose Stitch Dobby ,Dobby ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",50% Cotton 50% Viscose ,Grey ,0.2,242220,330 Per Meter ,330,cotton>cotton-blends | latest-fabrics | spring-summer,"Cotton viscose stitch dobby fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton viscose stitch dobby fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","242220-(4).jpg, 242220-(2).jpg, 242220-(3).jpg","cotton viscose stitch dobby, cotton viscose dobby, cotton dobby, stitch dobby, dobby, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 242220",no ,in_stock,Published
Cotton Viscose Stitch Dobby-242120,Cotton Viscose Stitch Dobby ,Dobby ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",50% Cotton 50% Viscose ,Mustard ,0.2,242120,330 Per Meter ,330,cotton>cotton-blends | latest-fabrics | spring-summer,"Cotton viscose stitch dobby fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton viscose stitch dobby fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","242120-(4).jpg, 242120-(2).jpg, 242120-(3).jpg","cotton viscose stitch dobby, cotton viscose dobby, cotton dobby, stitch dobby, dobby, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 242120",no ,in_stock,Published
Cotton Viscose Stitch Dobby-242420,Cotton Viscose Stitch Dobby ,Dobby ,44 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",50% Cotton 50% Viscose ,Brown ,0.2,242420,330 Per Meter ,330,cotton>cotton-blends | latest-fabrics | spring-summer,"Cotton viscose stitch dobby fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton viscose stitch dobby fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","242420-(4).jpg, 242420-(2).jpg, 242420-(3).jpg","cotton viscose stitch dobby, cotton viscose dobby, cotton dobby, stitch dobby, dobby, stripes, cotton, lines, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 242420",no ,in_stock,Published
Cotton Yarndyed Checks-6442218,Cotton Yarndyed Checks,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Multicolour ,0.2,6442218,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed check fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","6442218-(4).jpg, 6442218-(2).jpg, 6442218-(3).jpg","yarndyed cotton checks, cotton yarndyed checks, cotton yarndyed, yarndyed checks, checks, cotton, check, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 6442218",no ,in_stock,Published
Printed Cotton Yarndyed Checks-623219-13,Printed Cotton Yarndyed Checks,Plain ,42 Inches ,"Lightweight & soft/ Suitable for making shirts, dresses, skirts, tops, kids wear, cushions and more.",100% Cotton ,Grey ,0.2,623219-13,180 Per Meter ,180,cotton>yarn-dyeds-checks-and-stripes | latest-fabrics | treding-fabrics | spring-summer,"Cotton yarndyed printed checks fabric is a lightweight & soft fabric, suitable for making dresses, skirts, tops, kurti, kurta, kids wear, cushion covers and more.","Cotton yarndyed printed check fabric is a lightweight & soft cotton based fabric formed on slub weave. Yarn-dyed fabric means the thread (or yarn) has been dyed first, before weaving. This fabric is suitable for making dresses, shirts, skirts etc.","623219-13-(4).jpg, 623219-13-(2).jpg, 623219-13-(3).jpg","yarndyed cotton checks, cotton yarndyed checks, cotton yarndyed, yarndyed checks, checks, cotton, check, fabric for kurtas, fabric for kurtis, fabric for shirts, fabric tops, fabric for dresses, fabric for skirts, shirting fabric, fabric for cushion covers, fabric for kids wear, fabric for pajamas, 623219-13 , cotton yarndyed printed check, check prints, printed check",no ,in_stock,Published
