name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Printed Georgette-2375920,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2375920,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375920-(4).jpg, 2375920-(2).jpg, 2375920-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375920 , stripes ",no ,in_stock,Published
Printed Georgette-2376220,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Black & White ,0.2,2376220,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376220-(4).jpg, 2376220-(2).jpg, 2376220-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376220 , polka dots ",no ,in_stock,Published
Printed Georgette-2376620,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Pink ,0.2,2376620,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376620-(4).jpg, 2376620-(2).jpg, 2376620-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376620 , checks, ",no ,in_stock,Published
Printed Georgette-2376320,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2376320,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376320-(4).jpg, 2376320-(2).jpg, 2376320-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376320 , checks, ",no ,in_stock,Published
Printed Georgette-2375020,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2375020,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375020-(4).jpg, 2375020-(2).jpg, 2375020-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375020 , bandhej print, bandhani print, jaipuri print ",no ,in_stock,Published
Printed Georgette-2375120,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Pink ,0.2,2375120,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375120-(4).jpg, 2375120-(2).jpg, 2375120-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375120 , stripes",no ,in_stock,Published
Printed Georgette-2375320,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Pink & White ,0.2,2375320,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375320-(4).jpg, 2375320-(2).jpg, 2375320-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375320 , floral print ",no ,in_stock,Published
Printed Georgette-2375720,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Pink ,0.2,2375720,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375720-(4).jpg, 2375720-(2).jpg, 2375720-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375720 , floral print , check ",no ,in_stock,Published
Printed Georgette-2376520,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Red & White ,0.2,2376520,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376520-(4).jpg, 2376520-(2).jpg, 2376520-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376520 , polka dots",no ,in_stock,Published
Printed Georgette-2377120,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Lavender ,0.2,2377120,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2377120-(4).jpg, 2377120-(2).jpg, 2377120-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2377120 , lavender, floral print ",no ,in_stock,Published
Printed Georgette-2375220,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2375220,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375220-(4).jpg, 2375220-(2).jpg, 2375220-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375220 , grey, floral print ",no ,in_stock,Published
Printed Georgette-2376820,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Grey ,0.2,2376820,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376820-(4).jpg, 2376820-(2).jpg, 2376820-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376820 , grey, floral print ",no ,in_stock,Published
Printed Georgette-2376020,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2376020,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2376020-(4).jpg, 2376020-(2).jpg, 2376020-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2376020 , leopard print, animal skin print, animal print ",no ,in_stock,Published
Printed Georgette-2375820,Printed Georgette ,Plain ,44 Inches ,"Lightweight & semi sheer/ suitable for making sarees, suits, kurti, dupatta, stoles, kaftan, tops and more.",100% Polyester ,Multicolour ,0.2,2375820,310 Per Meter ,310,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | spring-summer,"Printed georgette fabric is suitable for making saree, suits, dresses, flowy gowns, kaftan, tops, skirts, stoles, palazzo and more.","Printed georgette fabric is a polyester based sheer fabric on plain weave. Georgette is known for its lightweight, sheer and wrinkle free quality. Georgette cloth is woven in highly twisted yarns, which makes it slightly rough to the touch. Suitable for making dresses.","2375820-(4).jpg, 2375820-(2).jpg, 2375820-(3).jpg","printed georgette, georgette prints, primted poly georgette, poly georgette, georgette, printed fabric, fabric for kurti, fabric for suits, fabric for sarees, fabric for skirts, fabric for kaftans, fabric for tops, fabric for blouses, fabric for stoles, fabric for gowns, fabric for palazzos, 2375820 ",no ,in_stock,Published
Printed Spun-2362020-1,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Beige ,0.2,2362020-1,570 Per Meter ,570,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2362020-1-(4).jpg, 2362020-1-(2).jpg, 2362020-1-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2362020-1 , floral print ",no ,in_stock,Published
Printed Spun-2361620 ,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Beige & Blue ,0.2,2361620,570 Per Meter ,570,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2361620-(4).jpg, 2361620-(2).jpg, 2361620-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2361620 , check, spun check",no ,in_stock,Published
Printed Spun-2382620 ,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2382620,570 Per Meter ,570,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2382620-(4).jpg, 2382620-(2).jpg, 2382620-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2382620 , stripes",no ,in_stock,Published
Printed Spun-2373920 ,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2373920,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2373920-(4).jpg, 2373920-(2).jpg, 2373920-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2373920 , paisley print ",no ,in_stock,Published
Printed Spun-2372820 ,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Light Grey ,0.2,2372820,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2372820-(4).jpg, 2372820-(2).jpg, 2372820-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2372820 , floral print ",no ,in_stock,Published
Printed Spun-2374020 ,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2374020,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2374020-(4).jpg, 2374020-(2).jpg, 2374020-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2374020 , paisley print,",no ,in_stock,Published
Printed Spun-2362020-2,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2362020-2,570 Per Meter ,570,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2362020-2-(4).jpg, 2362020-2-(2).jpg, 2362020-2-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2362020-2 , floral print ",no ,in_stock,Published
Printed Spun-2361020,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2361020,570 Per Meter ,570,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2361020-(4).jpg, 2361020-(2).jpg, 2361020-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2361020 , floral print ",no ,in_stock,Published
Printed Spun-2372520,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2372520,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2372520-(4).jpg, 2372520-(2).jpg, 2372520-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2372520 , floral print ",no ,in_stock,Published
Printed Spun-2373020,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2373020,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2373020-(4).jpg, 2373020-(2).jpg, 2373020-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2373020 , stripes",no ,in_stock,Published
Printed Spun-2373320,Printed Spun ,Twill ,44 Inches ,"Medium Weight/ Used for making dresses, suits, skirts, blouses, tops, kurtis, kaftan, palazzo, suits and more.",100% Polyester ,Multicolour ,0.2,2373320,450 Per Meter ,450,prints>poly-prints | polyester-fabrics>prints | latest-fabrics | autumn-winter | trending-fabrics,"Printed Spun fabric is commonly used for making winter suits, kurta, blouses, suits, kurtis, tops, tunics, stoles, scarves, dresses, skirts etc.","Spun Poly or otherwise known as Spun Polyester is made by spinning 100% polyester fibers into yarns. Spun poly is guaranteed to last twice, does not require ironing, does not shrink, has greater wash-ability, has color-fast material that doesn't stain and Looks, breathes, and feels better.","2373320-(4).jpg, 2373320-(2).jpg, 2373320-(3).jpg","printed spun fabric, printed spun, spun prints, printed poly spun, poly spun, spun, fabric for winters, fabric for winter suits, fabric for kurtis, fabric for tops, fabric for skirts, fabric for winter dresses, fabric for blouses, fabric for nehru jackets, fabric for kurtas, fabric for scarves, fabric for stoles, fabric for shawls, fabric for side shawls, 2373320 , paisley print ",no ,in_stock,Published
